11010255709011.348, 207.61165048543688
17948858197730.066, 169.86407766990294
18721591686038.562, 167.68932038834953
20829481744837.957, 162.25242718446603
23501982770408.86, 158.2135922330097
27020784903596.336, 155.5728155339806
30964036647066.867, 155.10679611650488
33077533160125.797, 156.03883495145632
36811705182551.62, 158.05825242718447
40194995214002.46, 161.47572815533982
43437440175030.77, 164.89320388349518
48018597019007.24, 169.0873786407767
51401476822097.63, 172.03883495145632
55491863804184.32, 178.71844660194176
59862846984821.55, 184.15533980582524
