10117169681572916, 159.14526509295496
16001083853959180, 106.39122993967912
24488790320457028, 67.8951207473913
38309886429184456, 45.389006069384834
59929927621741110, 29.87695430541611
90735807395115740, 20.923185368384548
140416446095205780, 14.881466803942422
224525577850334100, 10.103789855519661
371019509949015400, 7.298417438693379
586939781447938200, 5.696464315542185
959539329532919900, 4.657591923186746
1585911140781675300, 3.808180183582818
2592865646125660000, 3.2617668515649476
4285656605169492500, 2.7508181641727076
6930443936404167000, 2.3199084780421884
11206572635400770000, 1.8676713141062307
16787189935527418000, 1.5508970133810402
23040816829360030000, 1.2680576938768127
33765005268405000000, 0.9897276312152375
55184737576747975000, 0.6824655246374527
82647246174102670000, 0.49297524567971496
142643131872446380000, 0.30976431839915264
220712167495867600000, 0.20076619260072556
319870278789341800000, 0.14059894527897956
484281858714303300000, 0.09694983743706764
717328685498659600000, 0.06582420919229665
1.006137264831226e+21, 0.048289921814614
